parlamentar_id,ano,num_contrato,orgao,nome_contratada,valor_contratado,objeto,status
PI-EXEC-GOVERNADOR,2025,036/2025,DER-PI - DEPARTAMENTO DE ESTRADAS DE RODAGEM DO PI,CONSÓRCIO PIAUÍ NORTE,93070697.44,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A EXECUÇÃO DE 1.023.960,00 M2 DE PAVIMENTAÇÃO ASFÁLTICA NOS MUNICÍPIOS LOCALIZADOS NO TERRITÓRIO DE DESENVOLVIMENTO ENTRE RIOS (TD 04)",Em vigência
PI-EXEC-GOVERNADOR,2025,013/2025,SECRETARIA DA INFRAESTRUTURA,CONSTRUTORA SOLUÇÃO EIRELI ,86213642.48,"Contratação de empresa de engenharia especializada para a Intervenção na Infraestrutura viária existente nos municípios localizados no Território de Desenvolvimento do TD 3 - Território Carnaubais, objetivando a (i) aplicação de capeamento asfáltico em CBUQ (Concreto Betuminoso Usinado A Quente) para o melhoramento de vias pavimentadas em paralelepípedo com área de 582.000,00 m² e (ii) aplicação de pavimentação asfáltica em TSD (Tratamento Superficial Duplo) visando o melhoramento de estradas vicinais em revestimento primário com área de 582.000,00 m², totalizando 1.164.000,00 m² de pavimentação.",Em vigência
PI-EXEC-GOVERNADOR,2025,015/2025,SECRETARIA DA INFRAESTRUTURA,CONSTRUTORA SOLUÇÃO EIRELI ,83000000.0,"Contratação da obra/serviço especial de engenharia Execução dos Serviços de Intervenção na infraestrutura viária existente nos municípios localizados no Território de Desenvolvimento da Serra da Capivara – TD8 objetivando a (i) aplicação de capeamento asfáltico em CBUQ (concreto betuminoso usinado a quente) para o melhoramento de vias pavimentadas em paralelepípedo com área de 564.000,00 m² e (ii) aplicação de pavimentação asfáltica em TSD (Tratamento Superficial Duplo) visando o melhoramento de “estradas vicinais em revestimento primário” com área de 564.000,00 m2 totalizando 1.128.000,00 m² de pavimentação.",Em vigência
PI-EXEC-GOVERNADOR,2025,CG 33/2025,SECRETARIA DA SAÚDE,SOCIEDADE BRASILEIRA CAMINHO DE DAMASCO,82600492.56,"Contratação de Instituição Sem Fins Lucrativos, qualificadas como Organização Social na área da saúde, visando o gerenciamento, operacionalização e execução das ações e serviços de saúde do HOSPITAL REGIONAL SENADOR CÂNDIDO FERRAZ (HRSCF) - SÃO RAIMUNDO NONATO",Em vigência
PI-EXEC-GOVERNADOR,2025,1014192955/2025,SECRETARIA DO PLANEJAMENTO,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A,80093676.12,"O presente Contrato tem como objeto a execução, pela DISTRIBUIDORA, das obras previstas no item F, conforme premissas pactuadas no Termo de Outorga de Subvenção Econômica e em seus anexos.",Em vigência
PI-EXEC-GOVERNADOR,2025,026A/2025,SECRETARIA DAS CIDADES,Solução LTDA,77500000.0,"concorrência com registro de preços para fins de futura e eventual contratação de empresa para a realização do serviço comum de engenharia para intervenção na infraestrutura viária existente nos municípios localizados no Território de Desenvolvimento Vale do Rio Canindé - TD 07 objetivando a aplicação de capeamento asfáltico em CBUQ (Concreto Betuminoso Usinado a Quente) para o melhoramento de vias pavimentadas em paralelepípedo com área de 889.368,00 m², mediante o regime de empreitada por preço unitário.",Em vigência
PI-EXEC-GOVERNADOR,2025,037/2025,DER-PI - DEPARTAMENTO DE ESTRADAS DE RODAGEM DO PI,JDN EMPREENDIMENTOS URBANOS EIRELI EPP,74976438.45,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A EXECUÇÃO DE 526.470,00 M2 PAVIMENTAÇÃO ASFÁLTICA NOS MUNICÍPIOS LOCALIZADOS NO TERRITORIO DE DESENVOLVIMENTO CHAPADA DAS MANGABEIRAS (TD 11), CONFORME TERMO DE REFERÊNCIA, ESPECIFICAÇÕES TÉCNICAS E
DEMAIS ANEXOS DO EDITAL",Em vigência
PI-EXEC-GOVERNADOR,2025,035/2025,DER-PI - DEPARTAMENTO DE ESTRADAS DE RODAGEM DO PI,CONSTRUTORA SOLUÇÃO EIRELI,73834302.66,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A EXECUÇÃO DE 825.930,00 M2 DE PAVIMENTAÇÃO ASFÁLTICA NOS MUNICÍPIOS LOCALIZADOS
NO TERRITÓRIO DE DESENVOLVIMENTO PLANÍCIE LITORÂNEA (TD 01)",Em vigência
PI-EXEC-GOVERNADOR,2025,13/2025,SECRETARIA DAS CIDADES,Solução LTDA,71315448.74,"concorrência com registro de preços para fins de futura e eventual contratação de empresa para intervenção na infraestrutura viária existente nos municípios localizados no Território de Desenvolvimento Entre Rios – TD 04 objetivando a pavimentação em paralelepípedo para o melhoramento de vias públicas com área de 490.500,00 m².",Encerrado
PI-EXEC-GOVERNADOR,2025,69/2025,SECRETARIA DE ESTADO DA ADMINISTRACAO,DESENVOLVA EMPREENDIMENTOS E SERVICOS DE CONSTRUCOES LTDA,61395510.87,"REGISTRO DE PREÇOS PARA EVENTUAL CONTRATAÇÃO PARCELADA DE EMPRESA DE ENGENHARIA ESPECIALIZADA, SOB DEMANDA, PARA A PRESTAÇÃO DOS SERVIÇOS COMUNS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DAS INSTALAÇÕES FÍSICAS PREDIAIS E EQUIPAMENTOS PÚBLICOS, REFORMA E AMPLIAÇÃO DAS ESTRUTURAS EXISTENTES, COM FORNECIMENTO DE MÃO DE OBRA, MATERIAIS E PEÇAS DE REPOSIÇÃO, EM ATENDIMENTO AS NECESSIDADES DO INSTITUTO DE METROLOGIA DO ESTADO DO PIAUÍ (IMEPI) E ÓRGÃOS PARTICIPANTES, NA FORMA ESTABELECIDA EM PLANILHAS DE SERVIÇOS E INSUMOS DIVERSOS, TABELAS SINAPI, SICRO, ORSE E SEINFRA OU COMPOSIÇÃO PROPRIA, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO TERMO DE REFERÊNCIA ANEXO AO EDITAL.",Encerrado
PI-EXEC-GOVERNADOR,2025,20/2025,SECRETARIA DA SAÚDE,LOCABOX-LOCAÇÃO DE MAQUINAS E EQUIPAMENTOS LTDA,59868000.0,"CONTRATAÇÃO DE EMPRESA PARA A LOCAÇÃO DE ESPAÇOS MULTIUSO DE RÁPIDA INSTALAÇÃO (EMRI) DE INTERESSE DA CONTRATANTE, CONFORME ESPECIFICAÇÕES, QUANTIDADES, EXIGÊNCIAS E DETALHAMENTO CONSTANTE NESTE EDITAL, TERMO DE REFERÊNCIA E SEUS ANEXOS",Encerrado
PI-EXEC-GOVERNADOR,2025,69/2024,SECRETARIA DAS CIDADES,CONSTRUTORA ROSACON LTDA,58880000.0,"REGISTRO DE PREÇOS para fins de futura e eventual contratação de empresa para a realização do serviço comum de engenharia para a manutenção predial preventiva, corretiva e preditiva com fornecimento de peças, materiais de consumo, insumos e mão-de-obra, nos sistemas, equipamentos e instalações prediais dos imóveis de responsabilidade da Secretária de  Administração do Estado do Piauí, incluindo material necessário para tal fim, conforme condições, quantidades e exigências estabelecidas neste instrumento e seus anexos.",Em vigência
PI-EXEC-GOVERNADOR,2025,59/2025,SECRETARIA DAS CIDADES,CONSTRUIR EMPREENDIMENTOS LTDA-ME,57252287.51,"Concorrência com registro de preços para fins de futura e eventual contratação de empresa para intervenção na infraestrutura viária existente nos municípios localizados no Território de Desenvolvimento Vale do Rio Guaribas – TD 06 objetivando a pavimentação em paralelepípedo para o melhoramento de vias públicas com área de 364.398,48m², mediante o regime de empreitada por preço unitário",Em vigência
PI-EXEC-GOVERNADOR,2025,48/2025,SECRETARIA DAS CIDADES,V. M. VELOSO CERQUEIRA LTDA,56398108.56,"concorrência com registro de preços para fins de futura e eventual contratação de empresa para intervenção na infraestrutura viária existente nos municípios localizados no Território de Desenvolvimento Serra da Capivara - TD 08 objetivando a pavimentação em paralelepípedo para o melhoramento de vias públicas com área de 276.313,00m², mediante o regime de empreitada por preço unitário.",Em vigência
PI-EXEC-GOVERNADOR,2025,CG 19/2025,SECRETARIA DA SAÚDE,BENEFICÊNCIA HOSPITALAR DE CESÁRIO LANGE,53268000.0,"Contratação de Instituição Sem Fins Lucrativos, qualificadas como Organização Social na área da saúde, visando o gerenciamento,  operacionalização e execução das ações e serviços de saúde do HOSPITAL REGIONAL MANOEL SOUSA SANTOS - BOM JESUS",Em vigência
PI-EXEC-GOVERNADOR,2025,13/2025,SETRANS - SECRETARIA DOS TRANSPORTES,TRATORCENTER PEÇAS E SERVIÇOS LTDA,52058768.9,"REGISTRO DE PREÇOS PARA FINS DE FUTURA E EVENTUAL CONTRATAÇÃO DE EMPRESA PARA
MANUTENÇÃO PERMANENTE NAS VIAS URBANAS DOS MUNICIPIOS LOCALIZADOS NO TERRITÓRIO DE
DESENVOLVIMENTO TD 9 - VALE DOS RIOS PIAUI E ITAUEIRA, OBJETIVANDO A APLICAÇÃO DE 294.000,00 M²
DE PAVIMENTAÇÃO ASFÁLTICA EM CBUQ (CONCRETO BETUMINOSO USINADO A QUENTE) E APLICAÇÃO DE
126.000,00 M² DE PAVIMENTAÇÃO ASFÁLTICA EM TSD (TRATAMENTO SUPERFICIAL DUPLO) TOTALIZANDO
420.000,00 M² DE PAVIMENTAÇÃO.",Em vigência
PI-EXEC-GOVERNADOR,2025,038/2025,DER-PI - DEPARTAMENTO DE ESTRADAS DE RODAGEM DO PI,TERRA PROJETOS LTDA - EPP,50933422.74,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A EXECUÇÃO DE 455.400,00 M2 DE PAVIMENTAÇÃO ASFÁLTICA NOS MUNICÍPIOS LOCALIZADOS NO TERRITÓRIO DE DESENVOLVIMENTO VALE DO SAMBITO (TD 05), CONFORME TERMO DE REFERÊNCIA, ESPECIFICAÇÕES TÉCNICAS E DEMAIS ANEXOS DO EDITAL.",Em vigência
PI-EXEC-GOVERNADOR,2025,037/2025,SECRETARIA DO AGRONEGOCIO E DO EMPREENDEDORISMO RURAL,FELIPE DE SANTANA MACHADO - EPP,49059470.22,"Contratação, eventual e futura, de empresa para a realização de serviço comum de engenharia para intervenção na infraestrutura viária existente nos municípios localizados no território de desenvolvimento Entre Rios, objetivando a aplicação de capeamento asfáltico CBUQ (concreto betuminoso usinado a quente) para o melhoramento de vias pavimentadas em paralelepípedo com área de 403.000,00 m².",Aguarda informações
PI-EXEC-GOVERNADOR,2025,027/2025,SECRETARIA DO AGRONEGOCIO E DO EMPREENDEDORISMO RURAL,FELIPE DE SANTANA MACHADO - EPP,48618300.59,"CONTRATAÇÃO EVENTUAL E FUTURA, DE EMPRESA PARA REALIZAÇÃO DE SERVIÇO COMUM DE ENGENHARIA, PARA INTERVENÇÃO NA INFRAESTRUTURA VIÁRIA EXISTENTE NOS MUNICÍPIOS LOCALIZADOS DO TERRITÓRIO DE DESENVOLVIMENTO VALE DOS RIOS PIAUÍ E ITAUEIRAS OBJETIVANDO A APLICAÇÃO DE CAPEAMENTO ASFÁLTICO DE 398.400,00 M² EM CBUQ.",Encerrado
PI-EXEC-GOVERNADOR,2025,25/2025,SETRANS - SECRETARIA DOS TRANSPORTES,Consorcio Currais II,47560324.55,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA VISANDO A EXECUÇÃO DOS SERVIÇOS DE MELHORAMENTO DA IMPLANTACÃO E PAVIMENTAÇÃO EM TRATAMENTO SUPERFICIAL DUPLO – TSD, RODOVIA PI-392, TRECHO: CURRAIS-PI / ENTR. PI-397 (TRANSCERRADOS), COM EXTENSÃO TOTAL DE 29,20 KM, CONFORME CONTRATO DE REPASSE N. 52632/2023 /CAIXA.",Em vigência
PI-EXEC-GOVERNADOR,2025,003/2025,DER-PI - DEPARTAMENTO DE ESTRADAS DE RODAGEM DO PI,CONSTRUTORA SANTA INÊS LTDA.,47152888.9,"CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DA 1ª ETAPA DA
RESTAURAÇÃO DA ESTRADA ESTADUAL (PI-143), NA ZONA RURAL DO
ESTADO DO PIAUÍ, EM CBUQ- CONCRETO ASFÁLTICO USINADO A QUENTE,
NO TRECHO ENTRE OS MUNICÍPIOS DE CONCEIÇÃO DO CANINDÉ E
JACOBINA DO PIAUÍ (ENTR. BR-407), EXTENSÃO TOTAL DE 57,00 KM, E
PARA CONSTRUÇÃO DE UMA PONTE EM CONCRETO ARMADO COM 110,0M
DE COMPRIMENTO, COM RECURSOS ORIUNDOS DE CONVÊNIO FIRMADO
COM O MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,
ATRAVÉS DO CONTRATO DE REPASSE N. 943489/2023/MIDR/CAIXA.",Em vigência
PI-EXEC-GOVERNADOR,2025,CG 35/2025,SECRETARIA DA SAÚDE,SOCIEDADE BRASILEIRA CAMINHO DE DAMASCO,45279153.12,"Contrato de Instituição Sem Fins Lucrativos, qualificadas como Organização Social na área da saúde, visando o gerenciamento, operacionalização e execução das ações e serviços de saúde do
HOSPITAL REGIONAL EUSTÁQUIO PORTELA (HREP) – VALENÇA.",Em vigência
PI-EXEC-GOVERNADOR,2025,12/2025,SECRETARIA DOS ESPORTES,ASSERTIVA ENGENHARIA LTDA,44017848.1,"REGISTRO DE PREÇOS para fins de futura e eventual contratação de empresa para a realização do serviço comum de engenharia para a manutenção predial preventiva, corretiva e preditiva com fornecimento de peças, materiais de consumo, insumos e mão-de-obra, nos sistemas, equipamentos e instalações prediais dos imóveis de responsabilidade da Secretária de Administração do Estado do Piauí",Em vigência
PI-EXEC-GOVERNADOR,2025,062/2025,SECRETARIA DAS CIDADES,MP ENGENHARIA EIRELI LTDA,38408891.77,"concorrência com registro de preços para fins de futura e eventual contratação de empresa para intervenção na infraestrutura viária existente nos municípios localizados no Território de Desenvolvimento Cocais - TD 02 objetivando a pavimentação em paralelepípedo para o melhoramento de vias públicas com área de 256.467,50m², mediante o regime de empreitada por preço unitário",Em vigência
PI-EXEC-GOVERNADOR,2025,102/2025,SECRETARIA DA SEGURANÇA PÚBLICA,EMPRESA DE TECNOLOGIA DA INFORMAÇÃO DO ESTADO DO PIAUÍ - ETIPI-PI ,37685200.0,"CONTRATAÇÃO DE SOLUÇÃO TECNOLÓGICA INTEGRADA PARA O INSTITUTO DE CIDADANIA DIGITAL FÉLIX PACHECO (ICDFP), VISANDO À EXECUÇÃO DE SOLUÇÃO TECNOLÓGICA INTEGRADA DESTINADA AO APERFEIÇOAMENTO DOS RECURSOS DE IDENTIFICAÇÃO CIVIL E CRIMINAL, COM O OBJETIVO DE MODERNIZAR, AMPLIAR E GARANTIR MAIOR EFICIÊNCIA NO PROCESSO DE EMISSÃO DA CARTEIRA DE IDENTIDADE NACIONAL (CIN), IDENTIDADES FUNCIONAIS (IF) E SERVIÇOS CORRELATOS.
Objeto do contrato: Solução Integrada para Emissão de Carteira de Identidade Nacional - CIN em Papel e outros serviços correlatos, compreendendo: 1-Estações completas de coletas biométricas para a Identificação Civil (inclusive neonatal): 257 unidades; 2-Centrais de Emissões de Documentos: 08 centrais; 3-Emissões de Carteiras de Identidade Nacional: 1.000.000 unidades; 4-Sistema Automatizado de Identificação Biométrica - ABIS - 1 (Integrado Civil, Criminal e Investigação): 1 unidade; 5-Emissões de Identidades Funcionais: 60.000 unidades; 6-Estações completas de coleta biométrica para a Identificação Criminal: 30 unidades; 7-Emissões de Boletins de Identificação Criminal: 14.400 unidades; 8-Estações ABIS para utilização Pericial: 8 unidades; 9-Estações para IH: 8 unidades.",Em vigência
PI-EXEC-GOVERNADOR,2025,004/2025,DER-PI - DEPARTAMENTO DE ESTRADAS DE RODAGEM DO PI,Consorcio Monte Alegre,37032774.39,"CONTRATAC¸A~O DE EMPRESA PARA O MELHORAMENTO DA IMPLANTAC¸A~O E PAVIMENTAC¸A~O ASFA´LTICA EM CONCRETO BETUMINOSO USINADO A` QUENTE - CBUQ: TRECHO PI-397 - KM 70,86 (EST. 9.487) / ENTRONC. BR-235 (MONTE ALEGRE DO PIAUI) COM EXTENSA~O DE 25,0KM, COM RECURSOS ORIUNDOS DE CONVÊNIO FIRMADO COM O MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL, ATRAVÉS DO CONTRATO DE REPASSE N. 943502/2023/MIDR/CAIXA.",Em vigência
PI-EXEC-GOVERNADOR,2025,058/2025,SECRETARIA DAS CIDADES,F.T.S. CONSTRUTORA LTDA - EPP,36297563.12,"concorrência com registro de preços para fins de futura e eventual contratação de empresa para intervenção na infraestrutura viária existente nos municípios localizados no Território de Desenvolvimento Vale do Sambito – TD 05 objetivando a pavimentação em paralelepípedo para o melhoramento de vias públicas com área de 236.926,00m², mediante o regime de empreitada por preço unitário.",Em vigência
PI-EXEC-GOVERNADOR,2026,30/2026,SECRETARIA DE ESTADO DE JUSTIÇA E DOS DIREITOS HUMANOS,BAMEX CONSULTORIA EM GESTÃO EMPRESARIAL EIRELI - EPP,6288000000.0,Contratação de empresa especializada na prestação de serviços de gerenciamento informatizado para controle do abastecimento e da manutenção da frota veicular da Secretaria de Justiça do Estado do Piauí – SEJUS/PI,Em vigência
PI-EXEC-GOVERNADOR,2026,07/2026,SETRANS - SECRETARIA DOS TRANSPORTES,CONSTRUTORA JUREMA LTDA,375045822.64,"CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DAS OBRAS REMANESCENTES DE IMPLANTAÇÃO E PAVIMENTAÇÃO ASFÁLTICA DA RODOVIA BR-235/PI, TRECHO: DIV. BA/PI - DIV. PI/MA (ALTO PARNAÍBA), SUBTRECHO: DIV.BA/PI ENTR. BR-135(A)330(BOM JESUS), SEGMENTOS: KM 19,12 AO KM 19,84 / KM 74,51 AO KM 75,73 / KM 92,17 AO KM 150,68, COM EXTENSÃO REMANESCENTE DE 60,45 KM",Em vigência
PI-EXEC-GOVERNADOR,2026,155/2026,COORDENADORIA ESTADUAL DA JUVENTUDE ,FERNANDINHA PRODUÇÕES LTDA,250000000.0,"Apresentação artística de FERNANDINHA, contratado através de seu empresário exclusivo FERNANDINHA PRODUÇÕES LTDA, a ser realizada no município de PICOS-PI, na data de 06/06/2026.",Em vigência
PI-EXEC-GOVERNADOR,2026,057/2026,SECRETARIA DE DEFESA CIVIL,Consorcio Jaicos ,128985000.0,"CONTRATAÇÃO DE EMPRESA DE ENGENHARIA PARA EXECUÇÃO DE
OBRAS PARA A IMPLANTAÇÃO DE ADUTORA NO MUNICÍPIO DE JAICÓS – PIAUÍ.",Em vigência
PI-EXEC-GOVERNADOR,2026,57/2025,SECRETARIA DE ESTADO DE JUSTIÇA E DOS DIREITOS HUMANOS,W PRIME DISTRIBUIDORA DE ALIMENTOS LTDA,99519998.4,"ESCOLHA DA PROPOSTA MAIS VANTAJOSA O REGISTRO DE PREÇOS VISANDO EVENTUAL FORNECIMENTO DE BENS COMUNS PARA CONSUMO, A FIM DE ATENDER AS NECESSIDADE DO SISTEMA PRISIONAL DO ESTADO DO PIAUÍ
OBS: MESMO SE TRATANDO DE PROCESSO PARA REGISTRO DE PREÇOS, O PRÓPRIO EDITAL PREVER A NÃO INCLUSÃO DE ÓRGÃOS PARTICIPANTES E A NÃO LIBERAÇÃO DE ADESÕES, POR SE TRATAR DE PROCEDIMENTO QUE ATENDERÁ SOMENTE O SISTEMA PRISIONAL DO ESTADO DO PIAUÍ.",Em vigência
PI-EXEC-GOVERNADOR,2026,34/2026,SECRETARIA DO DESENVOLVIMENTO ECONÔMICO,CONSTRUTURA OTIMA LTDA,92889476.54,"REGISTRO DE PREÇOS PARA FINS DE FUTURA E EVENTUAL CONTRATAÇÃO DE EMPRESA PARA A REALIZAÇÃO DE SERVIÇOS DE ENGENHARIA PARA A PAVIMENTAÇÃO E SINALIZAÇÃO VIÁRIA - INTERVENÇÃO NA INFRAESTRUTURA VIÁRIA EXISTENTE NOS MUNICÍPIOS LOCALIZADOS NO TERRITÓRIO DE DESENVOLVIMENTO TD 2 - COCAIS OBJETIVANDO A (I) APLICAÇÃO DE CAPEAMENTO ASFÁLTICO EM CBUQ (CONCRETO BETUMINOSO USINADO A QUENTE) PARA O MELHORAMENTO DE VIAS PAVIMENTADAS EM PARALELEPÍPEDO COM ÁREA DE 528.000,00 M² E (II) APLICAÇÃO DE PAVIMENTAÇÃO ASFÁLTICA EM TSD (TRATAMENTO SUPERFICIAL DUPLO) VISANDO O MELHORAMENTO DE “ESTRADAS VICINAIS EM REVESTIMENTO PRIMÁRIO” COM ÁREA DE 264.000,00 M² TOTALIZANDO 792.000,00 M² DE PAVIMENTAÇÃO, MEDIANTE O REGIMENTO EMPREITADA POR PREÇO UNITÁRIO NOS MUNICÍPIOS DO TERRITÓRIO DE DESENVOLVIMENTO COCAIS.",Em vigência
PI-EXEC-GOVERNADOR,2026,079/2025,IDEPI - INSTITUTO DE DESENVOLVIMENTO DO PIAUI,CONSTRUTORA SANTA INÊS LTDA.,92874442.39,"REGISTRO DE PREÇOS PARA FINS DE FUTURA E EVENTUAL CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DOS SERVIÇOS DE 870.000,00 M² DE PAVIMENTAÇÃO ASFALTICA EM DIVERSAS VIAS DOS MUNICIPIOS LOCALIZADOS NO TERRITÓRIO DE DESENVOLVIMENTO VALE DOS RIOS PIAUÍ E ITAUEIRA – TD - 09, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.",Aguarda informações
PI-EXEC-GOVERNADOR,2026,078/2025,IDEPI - INSTITUTO DE DESENVOLVIMENTO DO PIAUI,PAC ENGENHARIA LTDA.,92237013.78,"REGISTRO DE PREÇOS PARA FINS DE FUTURA E EVENTUAL CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DOS SERVIÇOS DE 930.000,00 M², DE PAVIMENTAÇÃO ASFÁLTICA EM DIVERSAS VIAS DOS MUNICÍPIOS LOCALIZADOS NO TERRITÓRIO DE DESENVOLVIMENTO DOS COCAIS - TD-02, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.",Aguarda informações
PI-EXEC-GOVERNADOR,2026,CG 18/2026,SECRETARIA DA SAÚDE,SOCIEDADE BRASILEIRA CAMINHO DE DAMASCO,73487715.0,"Seleção de Instituição Sem Fins Lucrativos, qualificadas como Organização Social na área da saúde, visando o gerenciamento, a operacionalização e a execução das ações e serviços de saúde do Hospital Regional de Campo Maior – HRCM e da Central de Diagnóstico de Campo Maior.",Em vigência
PI-EXEC-GOVERNADOR,2026,028/2026,SECRETARIA DA INFRAESTRUTURA,CONSTRUTORA SOLUÇÃO EIRELI ,72499998.34,"Contratação de empresa especializada para a Execução dos Serviços de Intervenção na infraestrutura viária existente nos municípios localizados no Território de Desenvolvimento TD 1 - PLANÍCIE LITORÂNEA objetivando a (i) aplicação de capeamento asfáltico em CBUQ (concreto betuminoso usinado a quente) para o melhoramento de vias pavimentadas em paralelepípedo com área de 582.000,00 m².",Em vigência
PI-EXEC-GOVERNADOR,2026,003/2026,DER-PI - DEPARTAMENTO DE ESTRADAS DE RODAGEM DO PI,CONSTRUTORA SOLUÇÃO EIRELI,68241437.98,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A EXECUÇÃO DE 666.540,00 M² DE PAVIMENTAÇÃO ASFÁLTICA NOS MUNICÍPIOS LOCALIZADOS NO TERRITÓRIO DE DESENVOLVIMENTO DOS COCAIS (TD 02),  CONFORME TERMO DE REFERÊNCIA, ESPECIFICAÇÕES TÉCNICAS E DEMAIS ANEXOS DO EDITAL.",Em vigência
PI-EXEC-GOVERNADOR,2026,38/2026,SECRETARIA ESTADUAL DE INTEGRACAO E DESENVOLVIMENTO REGIONAL,HF CONSTRUÇÕES E SERVIÇOS LTDA,67274308.0,Recuperação de 12 Km de Estradas Vicinais no Municipio de São  Joao da Serra ,Em vigência
PI-EXEC-GOVERNADOR,2026,052/2026,SECRETARIA DA SEGURANÇA PÚBLICA,CS BRASIL FROTAS LTDA,66359640.0,Prestação de serviços de locação de Viaturas VS-2,Em vigência
PI-EXEC-GOVERNADOR,2026,026/2026,SECRETARIA DE ESTADO DA EDUCACAO - SEDUC,HF TECNOLOGIA LTDA,65166821.19,"Registro de Preços visando futura e eventual contratação de empresa para produção e operacionalização do Programa de Mediação Tecnológica da Rede Pública de Ensino Estadual (Canal Educação), incluindo serviços técnicos para a produção de aulas a partir do Centro de Mídias, abrangendo infraestrutura tecnológica, operação, suporte técnico e treinamento.",Em vigência
PI-EXEC-GOVERNADOR,2026,010/2026,SECRETARIA DA INFRAESTRUTURA,CONSTRUTORA SOLUÇÃO EIRELI ,62703667.22," Intervenção na infraestrutura viária existente nos municípios localizados no Território de Desenvolvimento TD 2 - Cocais objetivando a (I) aplicação de capeamento asfáltico em CBUQ (Concreto Betuminoso Usinado A Quente) para o melhoramento de vias pavimentadas em paralelepípedo com área de 378.000,00 m² e (II) aplicação de pavimentação asfáltica em TSD (Tratamento Superficial Duplo) visando o melhoramento de “estradas vicinais em revestimento primário” com área de 192.000,00m² totalizando 570.000,00 m² de pavimentação.",Em vigência
PI-EXEC-GOVERNADOR,2026,011/2026,DER-PI - DEPARTAMENTO DE ESTRADAS DE RODAGEM DO PI,Construtora Jurema Ltda,61161085.83,"REGISTRO DE PREÇOS PARA A CONTRATAÇÃO EVENTUAL E FUTURA DE EMPRESA ESPECIALIZADA PARA A EXECUÇÃO DE 779.700,00 M² DE PAVIMENTAÇÃO ASFÁLTICA NOS MUNICÍPIOS LOCALIZADOS NO TERRITÓRIO DE DESENVOLVIMENTO DOS CARNAUBAIS (TD 03).",Em vigência
PI-EXEC-GOVERNADOR,2026,061/2026,SECRETARIA DE ESTADO DA EDUCACAO - SEDUC,"FUNDAÇÃO CULTURAL E DE FOMENTO À PESQUISA, ENSINO, EXTENSÃO E INOVAÇÃO DO PIAUÍ - FADEX",55835330.9,"Contratação de instituição especializada para execução de Projeto de Pesquisa Aplicada Educacional – Programa do Piauí para o Mundo, contemplando planejamento metodológico, acompanhamento pedagógico, coleta e análise de dados, avaliação de impactos e produção de evidências científicas, com o objetivo de analisar e identificar os impactos acadêmicos, técnicos, culturais, comunicacionais e socioemocionais decorrentes da participação nas experiências acadêmicas e formativas nacionais e internacionais vinculadas ao programa.",Em vigência
PI-EXEC-GOVERNADOR,2026,002/2026,DER-PI - DEPARTAMENTO DE ESTRADAS DE RODAGEM DO PI,Construtora Jurema Ltda,55332878.37," CONTRATAÇÃO DE EMPRESA DE ENGENHARIA PARA EXECUÇÃO DOS SERVIÇOS DE MELHORAMENTO DA IMPLANTAÇÃO E PAVIMENTAÇÃO
ASFÁLTICA EM CONCRETO BETUMINOSO USINADO A QUENTE (CBUQ) NA RODOVIA ESTADUAL PI-391 (3ª ETAPA), TRECHO ENTRE O KM 78,39 (POVOADO PRATINHA) E O KM 104,94 (FAZ. GUAJUVIRA), EXTENSÃO TOTAL DE 26,55 KM, ZONA RURAL DO MUNICÍPIO DE URUÇUÍ, NO TERRITÓRIO DE DESENVOLVIMENTO TABULEIROS DO ALTO PARNAÍBA (TD10).",Em vigência
PI-EXEC-GOVERNADOR,2026,81/2026,SECRETARIA DA SAÚDE,CONSÓRCIO ASSERTIVA-RIBAMAR-FRANCA,52173521.38,"Contratação de empresa especializada em serviços de engenharia para a Construção da Maternidade (Porte I MS) no município de Bom Jesus -PI (NOVO PAC), sob o regime de contratação integrada.",Em vigência
PI-EXEC-GOVERNADOR,2026,76/2026,SECRETARIA DA SAÚDE,C P ENGENHARIA LTDA,51571726.08,Contratação de empresa especializada em serviços de engenharia para EXECUÇÃO DA OBRA DE CONSTRUÇÃO DA MATERNIDADE (PORTE I DO MS) NO MUNICÍPIO DE PIRIPIRI – PI.,Em vigência
