sq_candidato,grau_instrucao,ocupacao,estado_civil,cor_raca,data_nascimento,foto_url,sites_tse,bens_total,prestacao_total_recebido,prestacao_total_despesas_contratadas,prestacao_total_despesas_pagas,prestacao_data_atualizacao,tse_divulga_url
180002548577,Superior incompleto,Terapeuta,Divorciado(a),PARDA,1990-05-01,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002548577/PI,HTTP://WWW.INSTAGRAM.COM/GRAZIELEOLIVEIRAPI,,21782.98,15000,,16/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002548577/2026/PI
180002550681,Superior completo,Servidor Público Municipal,Divorciado(a),PRETA,1983-07-09,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002550681/PI,https://www.instagram.com/bancadafeminista.pi/ | HTTPS://WWW.INSTAGRAM.COM/WILMACARVALHO83/,,23214.28,15021,4521,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002550681/2026/PI
180002550679,Ensino Médio incompleto,Outros,Solteiro(a),PRETA,1994-01-28,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002550679/PI,HTTPS://WWW.INSTAGRAM.COM/WESLEYLEAO.PI/,,18316.78,18317.28,15317.28,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002550679/2026/PI
180002550680,Superior incompleto,"Estudante, Bolsista, Estagiário e Assemelhados",Solteiro(a),PRETA,1977-12-17,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002550680/PI,HTTPS://WWW.INSTAGRAM.COM/OLIVEIRALUZIAALVES/,69000,30000,2000,2000,14/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002550680/2026/PI
180002544098,Superior completo,Policial Militar,Casado(a),PRETA,1972-12-31,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002544098/PI,HTTPS://WWW.FACEBOOK.COM/FABIOABREU.OFICIAL/?LOCALE=PT_BR | https://k.kwai.com/u/@deputadofabioabreu/62LOqACL | HTTPS://WWW.TIKTOK.COM/@DEPUTADOFABIOABREU?_R=1&_T=ZS-98BOWUOGQ2T | HTTPS://WWW.INSTAGRAM.COM/FABIOABREU.OFICIAL?IGSH=A3RTCDLYDGU2YTFQ&UTM_SOURCE=QR,1180289.26,2647162.06,1854625.66,1472637.25,17/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002544098/2026/PI
180002544104,Superior completo,Vereador,Casado(a),PARDA,1987-06-27,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002544104/PI,https://HTTPS://WWW.FACEBOOK.COM/SHARE/14IC4ME8DD5/?MIBEXTID=WWXIFR: | https://HTTPS://WWW.INSTAGRAM.COM/ALANTEIXEIRAOSORIO?IGSH=AMQ1EGUXB2VKOGT3;,999687.4299999999,1425096.97,1155871.46,953811.96,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002544104/2026/PI
180002549592,Ensino Médio completo,Outros,Solteiro(a),BRANCA,1977-12-18,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002549592/PI,,,,,,09/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002549592/2026/PI
180002541696,Superior completo,Professor de Ensino Médio,Casado(a),BRANCA,1983-01-23,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002541696/PI,https://FACEBOOK.COM/PROF.CALEBETEMPORAL | https://CATINGADEPORCO-CRISTINOCASTRO.BLOGSPOT.COM/ | https://TIKTOK.COM/@PROFESSORCALEBETEMPORAL | https://INSTAGRAM.COM/PROF.CALEBETEMPORAL,6505.9,,,,11/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002541696/2026/PI
180002548681,Superior completo,Fisioterapeuta e Terapeuta Ocupacional,Casado(a),BRANCA,1976-06-07,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002548681/PI,https://INSTAGRAM @LIAMARAALENCAR X @LIAMARAALENCAR1 TIKTOK @LIAMARAALENCAR YOUTUBE LIAM,,309424.14,109106,30000.5,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002548681/2026/PI
180002552964,Ensino Médio completo,Empresário,Casado(a),PRETA,1981-02-08,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002552964/PI,https://www.pastorsena.com.br,,,,,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002552964/2026/PI
180002553722,Superior completo,Professor de Ensino Médio,Solteiro(a),PARDA,1953-06-12,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002553722/PI,https://www.instagram.com/lourdes_melo29/ | https://candidatos.pco.org.br | https://www.threads.com/@lourdes_melo29,450000,,,,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002553722/2026/PI
180002537422,Superior completo,Professor de Ensino Superior,Separado(a) judicialmente,PRETA,1958-07-16,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002537422/PI,HTTPS://WWW.INSTAGRAM.COM/GERALDO_PSTU/,200590,27002,21000,2500,10/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002537422/2026/PI
180002536233,Superior completo,Outros,Solteiro(a),PARDA,1984-12-12,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002536233/PI,HTTPS://WWW.polianaaguiar.com.br | HTTPS://WWW.THREADS.COM/@POLIAGUIARTHE | HTTPS://WWW.FACEBOOK.COM/POLIANA.AGUIAR.DIREITO | HTTPS://WWW.INSTAGRAM.COM/POLIAGUIARTHE,,192500,134253.57,,15/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002536233/2026/PI
180002536223,Superior completo,Deputado,Casado(a),BRANCA,1971-07-18,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002536223/PI,HTTPS://WWW.INSTAGRAM.COM/GRACINHAMAOSANTA/ | HTTPS://WWW.TIKTOK.COM/@GRACINHAMAOSANTA | HTTPS://X.COM/GRACINHAMAOSANT?S=21 | HTTPS://WWW.FACEBOOK.COM/GRACINHAMAOSANTAOFICIAL | HTTPS://WWW.YOUTUBE.COM/@GRACINHAMAOSANTA,899208.58,1005905,590389.71,131555.31,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002536223/2026/PI
180002536225,Ensino Médio completo,Comerciante,Divorciado(a),BRANCA,1964-06-06,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002536225/PI,HTTPS://WWW.FACEBOOK.COM/PROFILE.PHP?ID=61590325748021&MIBEXTID=ZBWKWL | HTTPS://WWW.INSTAGRAM.COM/CHICOMONTEIROPI/,,137850,93660.16,53620.16,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002536225/2026/PI
180002533543,Superior completo,Deputado,Solteiro(a),BRANCA,1974-07-20,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002533543/PI,HTTPS://WWW.YOUTUBE.COM/@FABIONUNEZNOVO | HTTPS://WWW.TIKTOK.COM/@FABIONUNEZNOVO | HTTPS://SOUNDCLOUD.COM/FABIONUNEZNOVO | HTTPS://WWW.INSTAGRAM.COM/FABIONUNEZNOVO/ | HTTPS://WWW.FACEBOOK.COM/FABIO.NOVO.7 | HTTPS://X.COM/FABIO_NOVO | https://FABIONUNEZNOVO,2294745.19,314850,477142.12,62980.62,15/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002533543/2026/PI
180002533553,Ensino Médio completo,Deputado,Casado(a),BRANCA,1968-10-19,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002533553/PI,HTTPS://WWW.INSTAGRAM.COM/DEPUTADO_N | HTTPS://WWW.FACEBOOK.COM/SHARE/18ANJJ3XK8/ | http://www.tiktok.com/@deputado.nerinho,1252898.18,309000,239166.61,63986.1,11/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002533553/2026/PI
180002548635,Superior completo,Veterinário,Solteiro(a),BRANCA,1980-08-21,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002548635/PI,https://INSTAGRAM @FRANCISCOJR22777,67900,100000,82795.91,82795.91,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002548635/2026/PI
180002548638,Ensino Médio completo,Dona de Casa,Casado(a),PARDA,1982-10-01,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002548638/PI,,,700000,183481.19,163481.19,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002548638/2026/PI
180002548643,Ensino Médio completo,"Corretor de Imóveis, Seguros, Títulos e Valores",Casado(a),BRANCA,1958-11-20,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002548643/PI,https://@NEL.LOPES6 - TIKTOK | https://@NELDOAVANCA - INSTAGRAM | https://@NELLOPES-AVANCAPIAUI8860 - YOUTUBE | https://@NELPIAUI - TWITTER (X),,100000,77686.8,74686.8,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002548643/2026/PI
180002548639,Superior completo,Enfermeiro,Solteiro(a),PRETA,1976-03-29,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002548639/PI,https://ISTAGRAM:ADELMARFSOUSA_,,100000,93566.5,63703.5,11/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002548639/2026/PI
180002548652,Superior incompleto,Pecuarista,Divorciado(a),BRANCA,1978-03-23,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002548652/PI,https://INTAGRAM @SIDNEIBOLSONARO,460000,100000,70613.6,70613.6,11/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002548652/2026/PI
180002548644,Ensino Médio incompleto,"Estudante, Bolsista, Estagiário e Assemelhados",Solteiro(a),BRANCA,2001-10-07,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002548644/PI,,428990,313174.96,178378.2,62778.2,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002548644/2026/PI
180002552111,Ensino Médio completo,"Estudante, Bolsista, Estagiário e Assemelhados",Solteiro(a),PARDA,1987-11-11,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002552111/PI,,,5000,,,17/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002552111/2026/PI
180002539038,Superior completo,Odontólogo,Divorciado(a),BRANCA,1971-06-23,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002539038/PI,HTTPS://WWW.FACEBOOK.COM/GUSTAVONEIVA/?LOCALE=PT_BR | HTTPS://WWW.INSTAGRAM.COM/GUSTAVONEIVAPI/,2411349.09,1156492.75,988311.6,439911.6,16/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002539038/2026/PI
180002539014,Superior completo,Psicólogo,Casado(a),BRANCA,1987-10-08,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002539014/PI,https://www.instagram.com/opiauiense/ | https://www.tiktok.com/@o.piauiense | https://www.facebook.com/piauiensenews | https://www.x.com/@piauienseO | https://www.threads.com/@opiauiense?igshid=NTc4MTIwNjQ2YQ== | HTTPS://WWW.FACEBOOK.COM/PETRUSEVELYN3?LOCALE=PT_BR | HTTPS://WWW.INSTAGRAM.COM/PETRUSEVELYN/ | https://www.threads.com/@petrusevelyn?igshid=NTc4MTIwNjQ2YQ==,101021.3,5540,5471,5471,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002539014/2026/PI
180002540685,Superior incompleto,Publicitário,Divorciado(a),PRETA,1976-03-13,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002540685/PI,https://INSTAGRAM.COM/SANTANAAINOAN,1214.4,,,,10/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002540685/2026/PI
180002540688,Ensino Médio completo,Outros,Divorciado(a),PARDA,1975-05-23,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002540688/PI,https://INSTAGRAM.COM/ANGELAAMARIA9 | https://FACEBOOK.COM/PEOPLE/ÂNGELA-MARIA/100012066825045,12.72,,,,10/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002540688/2026/PI
180002540687,Ensino Fundamental completo,Cabeleireiro e Barbeiro,Solteiro(a),PRETA,1976-11-22,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002540687/PI,https://INSTAGRAM.COM/ALEX_CABELOS1992,14.55,,,,10/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002540687/2026/PI
180002540681,Superior completo,Trabalhador Rural,Solteiro(a),PARDA,1979-07-17,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002540681/PI,https://www.facebook.com/share/1DGc3FEANa/ | https://kwai-video.com/u/@eneiasmoraes772/gjxMjC2K | https://www.tiktok.com/@eneias797?_r=1&_t=ZS-991S2hqeFZw | https://www.instagram.com/eneias,3002.27,,,,10/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002540681/2026/PI
180002533197,Superior completo,Servidor Público Estadual,Casado(a),BRANCA,1988-05-23,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002533197/PI,,322695.32,292475.25,263699.82,241863.07,15/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002533197/2026/PI
180002533201,Superior incompleto,Policial Militar,Solteiro(a),PARDA,1982-11-29,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002533201/PI,https://@LIVIAOLIVEIRATHEPI,173831,112121,92967.4,63616.6,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002533201/2026/PI
180002533192,Superior completo,Médico,Casado(a),BRANCA,1953-05-17,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002533192/PI,HTTPS://WWW.FACEBOOK.COM/WILSONMARTINSPI | https://bio.site/WilsonMartins | HTTPS://WWW.INSTAGRAM.COM/WILSONMARTINSPI | HTTPS://WWW.THREADS.COM/@WILSONMARTINSPI | HTTPS://K.KWAI.COM/U/@WILSONMARTINSPI/GN8JBC6G | HTTPS://X.COM/OWILSONMARTINS?S=11,3623708.29,1500516,1076463.35,505655.75,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002533192/2026/PI
180002533198,Superior completo,Gerente,Casado(a),PARDA,1969-04-08,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002533198/PI,https://www.instagram.com/silvio_brito/,85568.8,75000,51849.28,36849.28,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002533198/2026/PI
180002532474,Superior completo,Deputado,Casado(a),PRETA,1966-12-19,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002532474/PI,https://www.tiktok.com/@franzepiaui | https://www.threads.com/@franzepiaui | https://www.instagram.com/franzepiaui | https://franzesilva.com.br | HTTPS://WWW.INSTAGRAM.COM/FRANZEPIAUI/ | https://facebook.com/franzepiaui | https://x.com/franzepiaui,1903105.46,856185,1024902.33,731948.67,17/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002532474/2026/PI
180002536998,Ensino Médio completo,Outros,Solteiro(a),PARDA,1973-02-07,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002536998/PI,HTTPS://WWW.INSTAGRAM.COM/SR_ARTENIO_FERREIRA/,,40000,17459.18,14959.18,17/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002536998/2026/PI
180002536999,Superior completo,Enfermeiro,Casado(a),PRETA,1984-03-31,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002536999/PI,HTTPS://WWW.INSTAGRAM.COM/OJULIOLEITE,,90000,169954.77,79954.77,17/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002536999/2026/PI
180002536997,Ensino Fundamental incompleto,Outros,Casado(a),PARDA,1969-02-03,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002536997/PI,HTTPS://WWW.INSTAGRAM.COM/VAGUIMPALHACO/?IGSHID=YMMYMTA2M2Y%3D | HTTPS://WWW.FACEBOOK.COM/PEOPLE/JOS%C3%A9-VAGNER-LEAL/100071083983672/,111000,90000,40665.62,40665.62,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002536997/2026/PI
180002534440,Superior completo,Advogado,Divorciado(a),AMARELA,1979-06-15,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002534440/PI,HTTPS://WWW.INSTAGRAM.COM/KARINEBONFIMPII,189000,4590,3822.99,3822.99,10/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002534440/2026/PI
180002553747,Ensino Médio completo,Agricultor,Solteiro(a),PRETA,1998-03-13,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002553747/PI,https://candidatos.pco.org.br,,,,,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002553747/2026/PI
180002547865,Superior completo,Motoboy,Solteiro(a),PARDA,1999-01-17,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002547865/PI,https://www.tiktok.com/@marcuskauan.pi | https://www.facebook.com/share/1HjiWWkCmF/ | https://www.instagram.com/marcuskauan.pi,,3960.78,3876.41,3876.41,14/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002547865/2026/PI
180002548574,Superior incompleto,Vigilante,Casado(a),PRETA,1978-07-07,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002548574/PI,HTTP://WWW.INSTAGRAM.COM/WALMIR.SALVADOR45_45,120000,8250,,,17/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002548574/2026/PI
180002550673,Superior completo,Aposentado (Exceto Servidor Público),Casado(a),PARDA,1964-11-23,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002550673/PI,HTTPS://WWW.INSTAGRAM.COM/RIBAMARCABRAL.PSOL50/ | HTTPS://WWW.FACEBOOK.COM/RIBAMAR.CABRAL.716,250000,17816.78,11675,9375,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002550673/2026/PI
180002544102,Superior completo,Médico,Casado(a),BRANCA,1974-06-11,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002544102/PI,https://INSTAGRAM.COM/DRAELISVANIARODRIGUES | https://FACEBOOK.COM/ELISVANIA.RODRIGUESDASILVA.3 | https://DRAELISVANIARODRIGUES.COM.BR | https://DOUTORAELISVANIARODRIGUES.COM.BR | https://TIKTOK.COM/@DRAELISVANIARODRIGUES,735153.11,500000,490940.2,280252.7,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002544102/2026/PI
180002544099,Superior incompleto,Vereador,Casado(a),PARDA,1978-03-12,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002544099/PI,https://FACEBOOK.COM/ANAFLAVIA.FIDELIS.96 | https://INSTAGRAM.COM/ANA.FIDELIS10,18139.61,2246714.44,1464993.61,1067282.14,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002544099/2026/PI
180002554034,Superior completo,Servidor Público Municipal,Solteiro(a),PARDA,1975-08-20,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002554034/PI,,,4000,,,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002554034/2026/PI
180002548687,Superior completo,Membro das Forças Armadas,Solteiro(a),PRETA,1981-01-03,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002548687/PI,https://FACEBOOK: JOÃO PAULO DA COSTA ARAÚJO ALVES | https://X: @MAJCOSTAARAUJO | https://INSTAGRAM: @MAJCOSTAARAUJO E @MAJORCOSTAARAUJO,323000,100000,82126.2,82126.2,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002548687/2026/PI
180002544459,Superior incompleto,Comerciante,Casado(a),PARDA,1962-10-16,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002544459/PI,https://FACEBOOK.COM/TOIMDUFRANGOOFICIAL | https://INSTAGRAM.COM/TOINHODUFRANGO,28222.99,1785,5782,1782,11/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002544459/2026/PI
180002551951,Superior incompleto,Motorista Particular,Solteiro(a),PARDA,1976-08-18,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002551951/PI,HTTPS://WWW.INSTAGRAM.COM/DERI_SOUSA_/,,11416.66,11397.53,11397.06,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002551951/2026/PI
180002536224,Ensino Médio completo,Outros,Casado(a),BRANCA,1984-02-21,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002536224/PI,HTTPS://WWW.INSTAGRAM.COM/GDOLIVEIRA.OF/,800000,287440,158475,5000,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002536224/2026/PI
180002536235,Superior completo,Deputado,Casado(a),BRANCA,1983-10-07,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002536235/PI,https://www.tiktok.com/@severoeulaliopiaui | https://x.com/severoeulalio | https://www.instagram.com/severo.eulalio | https://api.whatsapp.com/send?phone=5586998287254 | https://www.facebook.com/severo.eulalio | https://linktr.ee/severo_eulalio,1667052.42,910500,531636.29,229994.57,17/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002536235/2026/PI
180002536214,Superior completo,Deputado,Casado(a),BRANCA,1971-08-12,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002536214/PI,HTTPS://WWW.FACEBOOK.COM/HENRIQUEPIRESPIAUI/ | HTTPS://HENRIQUEPIRES.COM.BR/ | HTTPS://WWW.FACEBOOK.COM/DEPUTADOHENRIQUEPIRES | HTTPS://WWW.INSTAGRAM.COM/HENRIQUEPIRESPIAUI/ | https://HTTPS://WWW.YOUTUBE.COM/@HENRIQUEPIRESMAISPIAU%C3%AD - HENRIQUE PIRES MAIS PIAUÍ | HTTPS://WWW.THREADS.COM/HENRIQUEPIRESPIAUI,7643821.66,481146.66,605429.38,440500.15,17/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002536214/2026/PI
180002533562,Superior completo,Administrador,Solteiro(a),PRETA,1988-01-07,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002533562/PI,,552.89,130803,112382.66,71816.66,11/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002533562/2026/PI
180002533548,Ensino Médio completo,Trabalhador Rural,Solteiro(a),BRANCA,1976-04-24,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002533548/PI,HTTPS://WWW.INSTAGRAM.COM/ELISANGELAMOURAPI?IGSH=MXRNNGNOEHNTBG02DQ==,,308200,190977.07,116650.77,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002533548/2026/PI
180002533540,Ensino Médio completo,Administrador,Solteiro(a),PRETA,1974-10-26,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002533540/PI,https://ASSUNCAOAGUIARAGUIAR/@ASSUNO.AGUIAR,200000,231972.5,89261.58,37821.58,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002533540/2026/PI
180002533549,Superior completo,Fisioterapeuta e Terapeuta Ocupacional,Casado(a),BRANCA,1964-08-04,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002533549/PI,https://www.facebook.com/dep.helioisaias/ | https://www.instagram.com/helioisaiaspi/,,285257.72,229458.6,122995.6,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002533549/2026/PI
180002533561,Superior completo,Médico,Casado(a),BRANCA,1981-08-05,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002533561/PI,https://www.threads.com/@flavionogueirajuniorigshid=NTc4MTIwNjQ2YQ== | https://www.instagram.com/flavionogueirajunior?igsh=NDVyYXA0YXdqd3g4 | https://www.tiktok.com/@flavionogueirajunior?_r=1&_t=ZS-97qE9aw1O1B | HTTPS://WWW.FACEBOOK.COM/FLAVIO.NOGUEIRAJUNIOR | https://x.com/flavionjunior?s=11,6185099.71,896407.25,866076.03,742443.97,17/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002533561/2026/PI
180002533555,Superior completo,Deputado,Casado(a),PARDA,1968-02-03,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002533555/PI,HTTPS://LINKTR.EE/DEPUTADOGILCARLOS?UTM_SOURCE=LINKTREE_PROFILE_SHARE&LTSID=FE8F,3803858.42,685349.75,526459.45,363359.45,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002533555/2026/PI
180002553897,Ensino Médio incompleto,Trabalhador Rural,Solteiro(a),BRANCA,2003-03-11,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002553897/PI,,,,,,1989-12-31,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002553897/2026/PI
